,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE,SIZE
7618,6129,Australia,Australia and Papua New Guinea,Australia,,-20.14167,148.58333000000002,Great Barrier Reef,,Low Islet Reef,,,Yes,0,,3
7619,6201,Australia,Australia and Papua New Guinea,Australia,,-20.05,148.58333000000002,Great Barrier Reef,,East of  Gloucester,,,Yes,0,,3
7620,5922,Australia,Australia and Papua New Guinea,Australia,,-19.2,148.59167,Great Barrier Reef,,Reef 19057,,,Yes,0,,3
7621,5925,Australia,Australia and Papua New Guinea,Australia,,-19.2,148.60833,Great Barrier Reef,,Reef 19060,,,Yes,0,,3
7622,6119,Australia,Australia and Papua New Guinea,Australia,,-20.125,148.60833,Great Barrier Reef,,Edwin Rock Reef,,,Yes,0,,3
7623,6130,Australia,Australia and Papua New Guinea,Australia,,-20.15,148.60833,Great Barrier Reef,,Grassy Island Reef,,,Yes,0,,3
7624,6224,Australia,Australia and Papua New Guinea,Australia,,-20.133329999999997,148.60833,Great Barrier Reef,,Reef 20027,,,Yes,0,,3
7625,6115,Australia,Australia and Papua New Guinea,Australia,,-20.1,148.60833,Great Barrier Reef,,Gumbrell Island Reef,,,Yes,0,,3
7626,5880,Australia,Australia and Papua New Guinea,Australia,,-19.25,148.625,Great Barrier Reef,,Kangaroo Reef A,,,Yes,0,,3
7627,6103,Australia,Australia and Papua New Guinea,Australia,,-20.01667,148.625,Great Barrier Reef,,Eshelby Island Reef,,,Yes,0,,3
7628,6218,Australia,Australia and Papua New Guinea,Australia,,-20.025,148.625,Great Barrier Reef,,Reef 20013,,,Yes,0,,3
7629,5928,Australia,Australia and Papua New Guinea,Australia,,-19.325,148.63333,Great Barrier Reef,,Reef 19065,,,Yes,0,,3
7630,5929,Australia,Australia and Papua New Guinea,Australia,,-19.34167,148.63333,Great Barrier Reef,,Reef 19066,,,Yes,0,,3
7631,5930,Australia,Australia and Papua New Guinea,Australia,,-19.366670000000003,148.63333,Great Barrier Reef,,Reef 19067,,,Yes,0,,3
7632,5882,Australia,Australia and Papua New Guinea,Australia,,-19.433329999999998,148.65,Great Barrier Reef,,Wallaby Reef,,,Yes,0,,3
7633,6117,Australia,Australia and Papua New Guinea,Australia,,-20.10833,148.65,Great Barrier Reef,,Armit Islets Reef ( Reef 20022 ),,,Yes,0,,3
7634,6204,Australia,Australia and Papua New Guinea,Australia,,-20.2,148.65,Great Barrier Reef,,Woodwark Bay,,,Yes,0,,3
7635,6221,Australia,Australia and Papua New Guinea,Australia,,-20.10833,148.66666999999998,Great Barrier Reef,,Reef 20023,,,Yes,0,,3
7636,5931,Australia,Australia and Papua New Guinea,Australia,,-19.366670000000003,148.68333,Great Barrier Reef,,Reef 19068,,,Yes,0,,3
7637,6198,Australia,Australia and Papua New Guinea,Australia,,-20.26667,148.69167,Great Barrier Reef,,Pigeon Islet Reef,,,Yes,0,,3
7638,5877,Australia,Australia and Papua New Guinea,Australia,,-19.09167,148.7,Great Barrier Reef,Barrier (Patch),Leopard Reef,,,Yes,0,,3
7639,5917,Australia,Australia and Papua New Guinea,Australia,,-19.116670000000003,148.7,Great Barrier Reef,,Reef 19051,,,Yes,0,,3
7640,6131,Australia,Australia and Papua New Guinea,Australia,,-20.183329999999998,148.70833000000002,Great Barrier Reef,,Roseric Shoal,,,Yes,0,,3
7641,5884,Australia,Australia and Papua New Guinea,Australia,,-19.441670000000002,148.71667,Great Barrier Reef,,Gould Reef B ( Reef 19072B ),,,Yes,0,,3
7642,5932,Australia,Australia and Papua New Guinea,Australia,,-19.366670000000003,148.71667,Great Barrier Reef,,Reef 19070,,,Yes,0,,3
7643,6118,Australia,Australia and Papua New Guinea,Australia,,-20.10833,148.71667,Great Barrier Reef,,Double Cone Island Reef,,,Yes,0,,3
7644,6203,Australia,Australia and Papua New Guinea,Australia,,-20.16667,148.71667,Great Barrier Reef,,Pioneer Bay,,,Yes,0,,3
7645,6214,Australia,Australia and Papua New Guinea,Australia,,-20.55,148.71667,Great Barrier Reef,,West Repulse Bay,,,Yes,0,,3
7646,6231,Australia,Australia and Papua New Guinea,Australia,,-20.625,148.725,Great Barrier Reef,,Reef 20211,,,Yes,0,,3
7647,6225,Australia,Australia and Papua New Guinea,Australia,,-20.25,148.73333,Great Barrier Reef,,Reef 20038,,,Yes,0,,3
7648,6232,Australia,Australia and Papua New Guinea,Australia,,-20.65,148.73333,Great Barrier Reef,,Reef 20212,,,Yes,0,,3
7649,5885,Australia,Australia and Papua New Guinea,Australia,,-19.51667,148.74167,Great Barrier Reef,,Gould Reef C ( Reef 19072C ),,,Yes,0,,3
7650,6233,Australia,Australia and Papua New Guinea,Australia,,-20.7,148.74167,Great Barrier Reef,,Reef 20215,,,Yes,0,,3
7651,6132,Australia,Australia and Papua New Guinea,Australia,,-20.225,148.75833,Great Barrier Reef,,Pioneer Rocks Reef,,,Yes,0,,3
7652,6184,Australia,Australia and Papua New Guinea,Australia,,-20.675,148.75833,Great Barrier Reef,,Gould Island Reef,,,Yes,0,,3
7653,6185,Australia,Australia and Papua New Guinea,Australia,,-20.691670000000002,148.75833,Great Barrier Reef,,Midge Island Reef,,,Yes,0,,3
7654,6153,Australia,Australia and Papua New Guinea,Australia,,-20.23333,148.76667,Great Barrier Reef,,Almora Islet Reef ( Reef 20045 ),,,Yes,0,,3
7655,5883,Australia,Australia and Papua New Guinea,Australia,,-19.4,148.775,Great Barrier Reef,,Gould Reef A ( Reef 19072A ),,,Yes,0,,3
7656,6234,Australia,Australia and Papua New Guinea,Australia,,-20.73333,148.775,Great Barrier Reef,,Reef 20216,,,Yes,0,,3
7657,5904,Australia,Australia and Papua New Guinea,Australia,,-19.28333,148.78333,Great Barrier Reef,,East of Kangaroo Reef,,,Yes,0,,3
7658,5886,Australia,Australia and Papua New Guinea,Australia,,-19.45,148.79166999999998,Great Barrier Reef,,Gould Reef E ( Reef 19072E ),,,Yes,0,,3
7659,6156,Australia,Australia and Papua New Guinea,Australia,,-20.3,148.79166999999998,Great Barrier Reef,,Repair Island Reef,,,Yes,0,,3
7660,6226,Australia,Australia and Papua New Guinea,Australia,,-20.28333,148.79166999999998,Great Barrier Reef,,Reef 20046,,,Yes,0,,3
7661,6235,Australia,Australia and Papua New Guinea,Australia,,-20.75,148.79166999999998,Great Barrier Reef,,Reef 20217,,,Yes,0,,3
7662,6236,Australia,Australia and Papua New Guinea,Australia,,-20.76667,148.79166999999998,Great Barrier Reef,,Reef 20218,,,Yes,0,,3
7663,6157,Australia,Australia and Papua New Guinea,Australia,,-20.30333,148.795,Great Barrier Reef,,Tancred Island Reef,,,Yes,0,,3
7664,5933,Australia,Australia and Papua New Guinea,Australia,,-19.51667,148.8,Great Barrier Reef,,Reef 19072D,,,Yes,0,,3
7665,6154,Australia,Australia and Papua New Guinea,Australia,,-20.29167,148.8,Great Barrier Reef,,Low Rock Reef,,,Yes,0,,3
7666,6155,Australia,Australia and Papua New Guinea,Australia,,-20.29167,148.8,Great Barrier Reef,,Shute Island Reef,,,Yes,0,,3
7667,6178,Australia,Australia and Papua New Guinea,Australia,,-20.51667,148.8,Great Barrier Reef,,Defiance Reefs,,,Yes,0,,3
7668,6227,Australia,Australia and Papua New Guinea,Australia,,-20.316670000000002,148.8,Great Barrier Reef,,Reef 20052,,,Yes,0,,3
7669,6133,Australia,Australia and Papua New Guinea,Australia,,-20.21667,148.80833,Great Barrier Reef,,North Molle Island Reef,,,Yes,0,,3
7670,6159,Australia,Australia and Papua New Guinea,Australia,,-20.308329999999998,148.80833,Great Barrier Reef,,White Rock Reef,,,Yes,0,,3
7671,6135,Australia,Australia and Papua New Guinea,Australia,,-20.258329999999997,148.81667,Great Barrier Reef,,Daydream Island Reef,,,Yes,0,,3
7672,6177,Australia,Australia and Papua New Guinea,Australia,,-20.508329999999997,148.81667,Great Barrier Reef,,Defiance Island Reef,,,Yes,0,,3
7673,6209,Australia,Australia and Papua New Guinea,Australia,,-20.28333,148.81667,Great Barrier Reef,,Inside Molle Passage,,,Yes,0,,3
7674,5889,Australia,Australia and Papua New Guinea,Australia,,-19.48333,148.825,Great Barrier Reef,,Martin Reef,,,Yes,0,,3
7675,5919,Australia,Australia and Papua New Guinea,Australia,,-19.133329999999997,148.825,Great Barrier Reef,,Reef 19053,,,Yes,0,,3
7676,5926,Australia,Australia and Papua New Guinea,Australia,,-19.21667,148.825,Great Barrier Reef,,Reef 19062,,,Yes,0,,3
7677,6134,Australia,Australia and Papua New Guinea,Australia,,-20.25,148.825,Great Barrier Reef,,Mid Molle Island Reef,,,Yes,0,,3
7678,6150,Australia,Australia and Papua New Guinea,Australia,,-20.258329999999997,148.83333000000002,Great Barrier Reef,,South Molle Island Reef,,,Yes,1,,3
7679,6158,Australia,Australia and Papua New Guinea,Australia,,-20.308329999999998,148.83333000000002,Great Barrier Reef,,Alert Bank ( Reef 20050 ),,,Yes,0,,3
7680,6229,Australia,Australia and Papua New Guinea,Australia,,-20.375,148.83333000000002,Great Barrier Reef,,Reef 20062,,,Yes,0,,3
7681,6167,Australia,Australia and Papua New Guinea,Australia,,-20.35833,148.84167,Great Barrier Reef,,Long Island Reef B ( Reef 20060B ),,,Yes,0,,3
7682,6174,Australia,Australia and Papua New Guinea,Australia,,-20.425,148.84167,Great Barrier Reef,,Cow Island Reef,,,Yes,0,,3
7683,6190,Australia,Australia and Papua New Guinea,Australia,,-20.825,148.84167,Great Barrier Reef,,Carpet Snake Island Reef,,,Yes,0,,3
7684,6151,Australia,Australia and Papua New Guinea,Australia,,-20.26667,148.85,Great Barrier Reef,,Planton Island Reef,,,Yes,0,,3
7685,6152,Australia,Australia and Papua New Guinea,Australia,,-20.28333,148.85,Great Barrier Reef,,Denman Island Reef,,,Yes,0,,3
7686,6166,Australia,Australia and Papua New Guinea,Australia,,-20.33333,148.85,Great Barrier Reef,,Long Island Reef A ( Reef 20060A ),,,Yes,0,,3
7687,6168,Australia,Australia and Papua New Guinea,Australia,,-20.366670000000003,148.85,Great Barrier Reef,,Long Island Reef C ( Reef 20060C ),,,Yes,0,,3
7688,6169,Australia,Australia and Papua New Guinea,Australia,,-20.375,148.85,Great Barrier Reef,,Long Island Reef D ( Reef 20060D ),,,Yes,0,,3
7689,6175,Australia,Australia and Papua New Guinea,Australia,,-20.433329999999998,148.85,Great Barrier Reef,,Calf Island Reef,,,Yes,0,,3
7690,6186,Australia,Australia and Papua New Guinea,Australia,,-20.78333,148.85,Great Barrier Reef,,Cave Island Reef,,,Yes,0,,3
7691,6187,Australia,Australia and Papua New Guinea,Australia,,-20.79167,148.85,Great Barrier Reef,,Pigeon Island Reef,,,Yes,0,,3
7692,6207,Australia,Australia and Papua New Guinea,Australia,,-20.21667,148.85,Great Barrier Reef,,ARD Molle Islands ( Reef 20707 ),,,Yes,0,,3
7693,5888,Australia,Australia and Papua New Guinea,Australia,,-19.45,148.85833,Great Barrier Reef,,Cobham Reef B ( Reef 19074B ),,,Yes,0,,3
7694,6161,Australia,Australia and Papua New Guinea,Australia,,-20.33333,148.85833,Great Barrier Reef,,East Rocks Reef,,,Yes,0,,3
7695,6170,Australia,Australia and Papua New Guinea,Australia,,-20.39167,148.85833,Great Barrier Reef,,Long Island Reef E ( Reef 20060E ),,,Yes,0,,3
7696,6173,Australia,Australia and Papua New Guinea,Australia,,-20.41667,148.85833,Great Barrier Reef,,Three Fathom Patch,,,Yes,0,,3
7697,6181,Australia,Australia and Papua New Guinea,Australia,,-20.58333,148.85833,Great Barrier Reef,,North Repulse Island Reef,,,Yes,0,,3
7698,5903,Australia,Australia and Papua New Guinea,Australia,,-19.16667,148.86667,Great Barrier Reef,,ARD Jacqueline Reef ( Reef 19710 ),,,Yes,0,,3
7699,5920,Australia,Australia and Papua New Guinea,Australia,,-19.15,148.86667,Great Barrier Reef,,Reef 19055,,,Yes,0,,3
7700,6210,Australia,Australia and Papua New Guinea,Australia,,-20.316670000000002,148.86667,Great Barrier Reef,,East of Long Island,,,Yes,0,,3
7701,6211,Australia,Australia and Papua New Guinea,Australia,,-20.433329999999998,148.86667,Great Barrier Reef,,South of Long Island,,,Yes,0,,3
7702,6215,Australia,Australia and Papua New Guinea,Australia,,-20.55,148.86667,Great Barrier Reef,,East of Repulse Bay,,,Yes,0,,3
7703,5887,Australia,Australia and Papua New Guinea,Australia,,-19.39167,148.875,Great Barrier Reef,,Cobham Reef A ( Reef 19074A ),,,Yes,0,,3
7704,6171,Australia,Australia and Papua New Guinea,Australia,,-20.375,148.875,Great Barrier Reef,,Long Island Reef F ( Reef 20060F ),,,Yes,0,,3
7705,6182,Australia,Australia and Papua New Guinea,Australia,,-20.6,148.875,Great Barrier Reef,,East Repulse Island Reef,,,Yes,0,,3
7706,6183,Australia,Australia and Papua New Guinea,Australia,,-20.616670000000003,148.875,Great Barrier Reef,,South Repulse Island Reef,,,Yes,0,,3
7707,6188,Australia,Australia and Papua New Guinea,Australia,,-20.79167,148.875,Great Barrier Reef,,High Islands Reef A ( Reef 20220 ),,,Yes,0,,3
7708,6189,Australia,Australia and Papua New Guinea,Australia,,-20.808329999999998,148.875,Great Barrier Reef,,High Islands Reef B ( Reef 202221 ),,,Yes,0,,3
7709,6114,Australia,Australia and Papua New Guinea,Australia,,-20.09167,148.875,Great Barrier Reef,,Langford and Bird Islands Reef,,,Yes,0,,3
7710,6191,Australia,Australia and Papua New Guinea,Australia,,-20.825,148.88,Great Barrier Reef,,Low Rock Reef,,,Yes,0,,3
7712,5924,Australia,Australia and Papua New Guinea,Australia,,-19.191670000000002,148.88333,Great Barrier Reef,,Reef 19059,,,Yes,0,,3
7713,5934,Australia,Australia and Papua New Guinea,Australia,,-19.53333,148.88333,Great Barrier Reef,,Reef 19108,,,Yes,0,,3
7714,6123,Australia,Australia and Papua New Guinea,Australia,,-20.16667,148.88333,Great Barrier Reef,,Hook Island Reef D ( Reef 20028D ),,,Yes,0,,3
7715,6172,Australia,Australia and Papua New Guinea,Australia,,-20.375,148.88333,Great Barrier Reef,,Pine Island Reef,,,Yes,0,,3
7716,6110,Australia,Australia and Papua New Guinea,Australia,,-20.066670000000002,148.89167,Great Barrier Reef,,Hayman Island Reef,,,Yes,0,,3
7717,6112,Australia,Australia and Papua New Guinea,Australia,,-20.08333,148.89167,Great Barrier Reef,,Black Island Reef,,,Yes,0,,3
7718,5879,Australia,Australia and Papua New Guinea,Australia,,-19.21667,148.9,Great Barrier Reef,,Jacqueline Reef,,,Yes,0,,3
7719,6124,Australia,Australia and Papua New Guinea,Australia,,-20.10833,148.9,Great Barrier Reef,,Hook Island Reef E ( Reef 20028E ),,,Yes,0,,3
7720,6192,Australia,Australia and Papua New Guinea,Australia,,-20.825,148.9,Great Barrier Reef,,Croaker Rock Reef,,,Yes,0,,3
7721,6193,Australia,Australia and Papua New Guinea,Australia,,-20.83333,148.9,Great Barrier Reef,,Rabbit Island Reef,,,Yes,0,,3
7722,6212,Australia,Australia and Papua New Guinea,Australia,,-20.48333,148.9,Great Barrier Reef,,Genesta Bay,,,Yes,0,,3
7723,5890,Australia,Australia and Papua New Guinea,Australia,,-19.491670000000003,148.90833,Great Barrier Reef,,Showers Reef,,,Yes,0,,3
7724,6125,Australia,Australia and Papua New Guinea,Australia,,-20.075,148.90833,Great Barrier Reef,,Hook Island Reef F ( Reef 20028F ),,,Yes,0,,3
7725,6136,Australia,Australia and Papua New Guinea,Australia,,-20.241670000000003,148.90833,Great Barrier Reef,,Condor Shoal,,,Yes,0,,3
7726,6138,Australia,Australia and Papua New Guinea,Australia,,-20.258329999999997,148.90833,Great Barrier Reef,,Hill Rock Reef,,,Yes,0,,3
7727,5905,Australia,Australia and Papua New Guinea,Australia,,-19.48333,148.91666999999998,Great Barrier Reef,,ARD Showers Reef ( Reef 19714 ),,,Yes,0,,3
7728,5918,Australia,Australia and Papua New Guinea,Australia,,-19.125,148.91666999999998,Great Barrier Reef,,Reef 19052,,,Yes,0,,3
7729,6122,Australia,Australia and Papua New Guinea,Australia,,-20.15833,148.91666999999998,Great Barrier Reef,,Hook Island Reef C ( Reef 20028C ),,,Yes,0,,3
7730,6139,Australia,Australia and Papua New Guinea,Australia,,-20.275,148.91666999999998,Great Barrier Reef,,Cid Island Reef,,,Yes,0,,3
7731,6147,Australia,Australia and Papua New Guinea,Australia,,-20.29167,148.91666999999998,Great Barrier Reef,,Whitsunday Island Reef L ( Reef 20041L ),,,Yes,0,,3
7732,6148,Australia,Australia and Papua New Guinea,Australia,,-20.275,148.91666999999998,Great Barrier Reef,,Whitsunday Island Reef M ( Reef 20041M ),,,Yes,0,,3
7733,6196,Australia,Australia and Papua New Guinea,Australia,,-20.85,148.91666999999998,Great Barrier Reef,,Newry Island Reef,,,Yes,0,,3
7734,6121,Australia,Australia and Papua New Guinea,Australia,,-20.175,148.925,Great Barrier Reef,,Hook Island Reef B ( Reef 20028B ),,,Yes,0,,3
7735,6137,Australia,Australia and Papua New Guinea,Australia,,-20.258329999999997,148.925,Great Barrier Reef,,Ross Islet Reef,,,Yes,0,,3
7736,6146,Australia,Australia and Papua New Guinea,Australia,,-20.3,148.925,Great Barrier Reef,,Whitsunday Island Reef K ( Reef 20041K ),,,Yes,0,,3
7737,6160,Australia,Australia and Papua New Guinea,Australia,,-20.316670000000002,148.925,Great Barrier Reef,,Henning Island Reef,,,Yes,0,,3
7738,6180,Australia,Australia and Papua New Guinea,Australia,,-20.54167,148.925,Great Barrier Reef,,Cape Rock Reef,,,Yes,0,,3
7739,6194,Australia,Australia and Papua New Guinea,Australia,,-20.84167,148.925,Great Barrier Reef,,Fish Reef,,,Yes,0,,3
7740,6230,Australia,Australia and Papua New Guinea,Australia,,-20.525,148.925,Great Barrier Reef,,Reef 20205,,,Yes,0,,3
7741,5897,Australia,Australia and Papua New Guinea,Australia,,-19.566670000000002,148.93333,Great Barrier Reef,,Fairey Reef B ( Reef 19109B ),,,Yes,0,,3
7742,5921,Australia,Australia and Papua New Guinea,Australia,,-19.16667,148.93333,Great Barrier Reef,,Reef 19056,,,Yes,0,,3
7743,6126,Australia,Australia and Papua New Guinea,Australia,,-20.066670000000002,148.93333,Great Barrier Reef,,Hook Island Reef G ( Reef 20028G ),,,Yes,0,,3
7744,6149,Australia,Australia and Papua New Guinea,Australia,,-20.26667,148.93333,Great Barrier Reef,,Whitsunday Island Reef N ( Reef 20041N ),,,Yes,0,,3
7745,6165,Australia,Australia and Papua New Guinea,Australia,,-20.35,148.93333,Great Barrier Reef,,Dent Island Reef,,,Yes,0,,3
7746,6176,Australia,Australia and Papua New Guinea,Australia,,-20.5,148.93333,Great Barrier Reef,,Long Shoal,,,Yes,0,,3
7747,5896,Australia,Australia and Papua New Guinea,Australia,,-19.525,148.94167,Great Barrier Reef,,Fairey Reef A ( Reef 19109A ),,,Yes,0,,3
7748,5898,Australia,Australia and Papua New Guinea,Australia,,-19.58333,148.94167,Great Barrier Reef,,Fairey Reef C ( Reef 19109C ),,,Yes,0,,3
7749,6120,Australia,Australia and Papua New Guinea,Australia,,-20.125,148.94167,Great Barrier Reef,,Hook Island Reef A ( Reef 20028A ),,,Yes,0,,3
7750,6127,Australia,Australia and Papua New Guinea,Australia,,-20.066670000000002,148.94167,Great Barrier Reef,,Hook Island Reef H ( Reef 20028H ),,,Yes,0,,3
7751,6145,Australia,Australia and Papua New Guinea,Australia,,-20.3,148.94167,Great Barrier Reef,,Whitsunday Island Reef J ( Reef 20041J ),,,Yes,0,,3
7752,6195,Australia,Australia and Papua New Guinea,Australia,,-20.866670000000003,148.94167,Great Barrier Reef,,Mausoleum Island Reef,,,Yes,0,,3
7753,6199,Australia,Australia and Papua New Guinea,Australia,,-20.66167,148.94167,Great Barrier Reef,,Bennett Rock,,,Yes,0,,3
7754,6128,Australia,Australia and Papua New Guinea,Australia,,-20.09167,148.95,Great Barrier Reef,,Hook Island Reef I ( Reef 20028I ),,,Yes,0,,3
7755,6179,Australia,Australia and Papua New Guinea,Australia,,-20.53333,148.95,Great Barrier Reef,,Ripple Rocks Reef,,,Yes,0,,3
7756,6205,Australia,Australia and Papua New Guinea,Australia,,-20.08333,148.95,Great Barrier Reef,,East of Hook Island,,,Yes,0,,3
7757,6208,Australia,Australia and Papua New Guinea,Australia,,-20.2,148.95,Great Barrier Reef,,West of Whit'day Island,,,Yes,0,,3
7758,6144,Australia,Australia and Papua New Guinea,Australia,,-20.308329999999998,148.95833000000002,Great Barrier Reef,,Whitsunday Island Reef I ( Reef 20041I ),,,Yes,0,,3
7759,6164,Australia,Australia and Papua New Guinea,Australia,,-20.35833,148.95833000000002,Great Barrier Reef,,Hamilton Island Reef B ( Reef 20057B ),,,Yes,0,,3
7760,6197,Australia,Australia and Papua New Guinea,Australia,,-20.875,148.95833000000002,Great Barrier Reef,,Redcliffe Islands Reef,,,Yes,0,,3
7761,5923,Australia,Australia and Papua New Guinea,Australia,,-19.191670000000002,148.96667,Great Barrier Reef,,Reef 19058,,,Yes,0,,3
7762,6163,Australia,Australia and Papua New Guinea,Australia,,-20.34167,148.96667,Great Barrier Reef,,Hamilton Island Reef A ( Reef 20057A ),,,Yes,0,,3
